GID,LBL,VAL
라아3334,,0.0000000000
라아3400,"8.00",8.0000000000
라아3401,"12.00",12.0000000000
라아3402,"12.00",12.0000000000
라아3403,"5.00",5.0000000000
라아3404,"17.00",17.0000000000
라아3405,"1.00",1.0000000000
라아3406,,0.0000000000
라아3407,,0.0000000000
라아3408,,0.0000000000
라아3409,,0.0000000000
라아3410,,0.0000000000
라아3411,"10.00",10.0000000000
라아3412,"6.00",6.0000000000
라아3413,"10.00",10.0000000000
라아3414,,0.0000000000
라아3415,,0.0000000000
라아3416,,0.0000000000
라아3417,,0.0000000000
라아3418,"3.00",3.0000000000
라아3419,"4.00",4.0000000000
라아3420,"11.00",11.0000000000
라아3421,"16.00",16.0000000000
라아3422,,0.0000000000
라아3423,,0.0000000000
라아3424,,0.0000000000
라아3425,,0.0000000000
라아3426,,0.0000000000
라아3427,,0.0000000000
라아3428,,0.0000000000
라아3429,,0.0000000000
라아3430,,0.0000000000
라아3431,,0.0000000000
라아3432,,0.0000000000
라아3433,,0.0000000000
라아3434,,0.0000000000
라아3500,,0.0000000000
라아3501,"4.00",4.0000000000
라아3502,"1.00",1.0000000000
라아3503,,0.0000000000
라아3504,,0.0000000000
라아3505,,0.0000000000
라아3506,,0.0000000000
라아3507,,0.0000000000
라아3508,,0.0000000000
라아3509,,0.0000000000
라아3510,,0.0000000000
라아3511,,0.0000000000
라아3512,"4.00",4.0000000000
라아3513,"14.00",14.0000000000
라아3514,"1.00",1.0000000000
라아3515,"2.00",2.0000000000
라아3516,"24.00",24.0000000000
라아3517,,0.0000000000
라아3518,,0.0000000000
라아3519,"6.00",6.0000000000
라아3520,"38.00",38.0000000000
라아3521,,0.0000000000
라아3522,,0.0000000000
라아3523,"9.00",9.0000000000
라아3524,,0.0000000000
라아3525,,0.0000000000
라아3526,,0.0000000000
라아3527,,0.0000000000
라아3528,,0.0000000000
라아3529,,0.0000000000
라아3530,,0.0000000000
라아3531,,0.0000000000
라아3532,,0.0000000000
라아3533,,0.0000000000
라아3534,,0.0000000000
라아3600,,0.0000000000
라아3601,"2.00",2.0000000000
라아3602,,0.0000000000
라아3603,"10.00",10.0000000000
라아3604,"2.00",2.0000000000
라아3605,"7.00",7.0000000000
라아3606,,0.0000000000
라아3607,,0.0000000000
라아3608,,0.0000000000
라아3609,,0.0000000000
라아3610,,0.0000000000
라아3611,"12.00",12.0000000000
라아3612,"10.00",10.0000000000
라아3613,"2.00",2.0000000000
라아3614,,0.0000000000
라아3615,"2.00",2.0000000000
라아3616,"6.00",6.0000000000
라아3617,"1.00",1.0000000000
라아3618,,0.0000000000
라아3619,,0.0000000000
라아3620,"69.00",69.0000000000
라아3621,"12.00",12.0000000000
라아3622,,0.0000000000
라아3623,,0.0000000000
라아3624,,0.0000000000
라아3625,,0.0000000000
라아3626,,0.0000000000
라아3627,,0.0000000000
라아3628,,0.0000000000
라아3629,,0.0000000000
라아3630,,0.0000000000
라아3631,,0.0000000000
라아3632,,0.0000000000
라아3633,,0.0000000000
라아3634,,0.0000000000
라아3700,"1.00",1.0000000000
라아3701,,0.0000000000
라아3702,"1.00",1.0000000000
라아3703,"11.00",11.0000000000
라아3704,"23.00",23.0000000000
라아3705,,0.0000000000
라아3706,,0.0000000000
라아3707,"7.00",7.0000000000
라아3708,,0.0000000000
라아3709,,0.0000000000
라아3710,,0.0000000000
라아3711,"8.00",8.0000000000
라아3712,"13.00",13.0000000000
라아3713,,0.0000000000
라아3714,,0.0000000000
라아3715,,0.0000000000
라아3716,,0.0000000000
라아3717,"4.00",4.0000000000
라아3718,"7.00",7.0000000000
라아3719,,0.0000000000
라아3720,"42.00",42.0000000000
라아3721,"90.00",90.0000000000
라아3722,"65.00",65.0000000000
라아3723,"3.00",3.0000000000
라아3724,"2.00",2.0000000000
라아3725,,0.0000000000
라아3726,,0.0000000000
라아3727,,0.0000000000
라아3728,,0.0000000000
라아3729,,0.0000000000
라아3730,,0.0000000000
라아3731,,0.0000000000
라아3732,,0.0000000000
라아3733,,0.0000000000
라아3734,,0.0000000000
라아3800,,0.0000000000
라아3801,"6.00",6.0000000000
라아3802,"6.00",6.0000000000
라아3803,,0.0000000000
라아3804,,0.0000000000
라아3805,"1.00",1.0000000000
라아3806,"48.00",48.0000000000
라아3807,"23.00",23.0000000000
라아3808,,0.0000000000
라아3809,,0.0000000000
라아3810,"18.00",18.0000000000
라아3811,"21.00",21.0000000000
라아3812,"4.00",4.0000000000
라아3813,,0.0000000000
라아3814,,0.0000000000
라아3815,,0.0000000000
라아3816,"4.00",4.0000000000
라아3817,"2.00",2.0000000000
라아3818,,0.0000000000
라아3819,,0.0000000000
라아3820,,0.0000000000
라아3821,"3.00",3.0000000000
라아3822,"10.00",10.0000000000
라아3823,"43.00",43.0000000000
라아3824,"1.00",1.0000000000
라아3825,,0.0000000000
라아3826,,0.0000000000
라아3827,,0.0000000000
라아3828,,0.0000000000
라아3829,,0.0000000000
라아3830,,0.0000000000
라아3831,,0.0000000000
라아3832,,0.0000000000
라아3833,,0.0000000000
라아3834,,0.0000000000
라아3900,"11.00",11.0000000000
라아3901,,0.0000000000
라아3902,,0.0000000000
라아3903,,0.0000000000
라아3904,"1.00",1.0000000000
라아3905,,0.0000000000
라아3906,"4.00",4.0000000000
라아3907,,0.0000000000
라아3908,,0.0000000000
라아3909,,0.0000000000
라아3910,"4.00",4.0000000000
라아3911,,0.0000000000
라아3912,,0.0000000000
라아3913,"1.00",1.0000000000
라아3914,"68.00",68.0000000000
라아3915,"8.00",8.0000000000
라아3916,"22.00",22.0000000000
라아3917,"46.00",46.0000000000
라아3918,,0.0000000000
라아3919,,0.0000000000
라아3920,"13.00",13.0000000000
라아3921,"4.00",4.0000000000
라아3922,"20.00",20.0000000000
라아3923,"279.00",279.0000000000
라아3924,"37.00",37.0000000000
라아3925,"81.00",81.0000000000
라아3926,,0.0000000000
라아3927,,0.0000000000
라아3928,,0.0000000000
라아3929,,0.0000000000
라아3930,,0.0000000000
라아3931,,0.0000000000
라아3932,,0.0000000000
라아3933,,0.0000000000
라아4000,,0.0000000000
라아4001,,0.0000000000
라아4002,,0.0000000000
라아4003,,0.0000000000
라아4004,"1.00",1.0000000000
라아4005,,0.0000000000
라아4006,,0.0000000000
라아4007,,0.0000000000
라아4008,,0.0000000000
라아4009,,0.0000000000
라아4010,,0.0000000000
라아4011,,0.0000000000
라아4012,"4.00",4.0000000000
라아4013,"36.00",36.0000000000
라아4014,"21.00",21.0000000000
라아4015,"16.00",16.0000000000
라아4016,"18.00",18.0000000000
라아4017,"53.00",53.0000000000
라아4018,"11.00",11.0000000000
라아4019,,0.0000000000
라아4020,,0.0000000000
라아4021,,0.0000000000
라아4022,,0.0000000000
라아4023,"73.00",73.0000000000
라아4024,"25.00",25.0000000000
라아4025,"35.00",35.0000000000
라아4026,,0.0000000000
라아4027,,0.0000000000
라아4028,,0.0000000000
라아4029,,0.0000000000
라아4030,,0.0000000000
라아4031,,0.0000000000
라아4032,,0.0000000000
라아4033,,0.0000000000
라아4100,,0.0000000000
라아4101,,0.0000000000
라아4102,,0.0000000000
라아4103,,0.0000000000
라아4104,"10.00",10.0000000000
라아4105,"83.00",83.0000000000
라아4106,"81.00",81.0000000000
라아4107,"10.00",10.0000000000
라아4108,"4.00",4.0000000000
라아4109,"45.00",45.0000000000
라아4110,"370.00",370.0000000000
라아4111,"148.00",148.0000000000
라아4112,"123.00",123.0000000000
라아4113,"71.00",71.0000000000
라아4114,"6.00",6.0000000000
라아4115,"25.00",25.0000000000
라아4116,"22.00",22.0000000000
라아4117,"11.00",11.0000000000
라아4118,"47.00",47.0000000000
라아4119,,0.0000000000
라아4120,,0.0000000000
라아4121,,0.0000000000
라아4122,,0.0000000000
라아4123,,0.0000000000
라아4124,"3.00",3.0000000000
라아4125,"10.00",10.0000000000
라아4126,"14.00",14.0000000000
라아4127,,0.0000000000
라아4128,,0.0000000000
라아4129,,0.0000000000
라아4130,,0.0000000000
라아4131,,0.0000000000
라아4132,,0.0000000000
라아4200,,0.0000000000
라아4201,,0.0000000000
라아4202,,0.0000000000
라아4203,,0.0000000000
라아4204,"6.00",6.0000000000
라아4205,"30.00",30.0000000000
라아4206,"86.00",86.0000000000
라아4207,"91.00",91.0000000000
라아4208,"92.00",92.0000000000
라아4209,"140.00",140.0000000000
라아4210,"346.00",346.0000000000
라아4211,"4434.00",4434.0000000000
라아4212,"1401.00",1401.0000000000
라아4213,"328.00",328.0000000000
라아4214,"1.00",1.0000000000
라아4215,"37.00",37.0000000000
라아4216,"70.00",70.0000000000
라아4217,"28.00",28.0000000000
라아4218,"5.00",5.0000000000
라아4219,,0.0000000000
라아4220,,0.0000000000
라아4221,,0.0000000000
라아4222,,0.0000000000
라아4223,,0.0000000000
라아4224,,0.0000000000
라아4225,"73.00",73.0000000000
라아4226,"1.00",1.0000000000
라아4227,,0.0000000000
라아4228,,0.0000000000
라아4229,,0.0000000000
라아4230,,0.0000000000
라아4231,,0.0000000000
라아4300,,0.0000000000
라아4301,,0.0000000000
라아4302,,0.0000000000
라아4303,,0.0000000000
라아4304,,0.0000000000
라아4305,,0.0000000000
라아4306,,0.0000000000
라아4307,"129.00",129.0000000000
라아4308,"164.00",164.0000000000
라아4309,"45.00",45.0000000000
라아4310,"1206.00",1206.0000000000
라아4311,"2109.00",2109.0000000000
라아4312,"546.00",546.0000000000
라아4313,"96.00",96.0000000000
라아4314,"48.00",48.0000000000
라아4315,"6.00",6.0000000000
라아4316,"4.00",4.0000000000
라아4317,"2.00",2.0000000000
라아4318,"15.00",15.0000000000
라아4319,,0.0000000000
라아4320,,0.0000000000
라아4321,,0.0000000000
라아4322,,0.0000000000
라아4323,"8.00",8.0000000000
라아4324,"8.00",8.0000000000
라아4325,,0.0000000000
라아4326,,0.0000000000
라아4327,,0.0000000000
라아4328,,0.0000000000
라아4329,,0.0000000000
라아4330,,0.0000000000
라아4331,,0.0000000000
라아4400,,0.0000000000
라아4401,,0.0000000000
라아4402,,0.0000000000
라아4403,,0.0000000000
라아4404,,0.0000000000
라아4405,,0.0000000000
라아4406,"3.00",3.0000000000
라아4407,"22.00",22.0000000000
라아4408,"134.00",134.0000000000
라아4409,"42.00",42.0000000000
라아4410,"7.00",7.0000000000
라아4411,"7.00",7.0000000000
라아4412,,0.0000000000
라아4413,,0.0000000000
라아4414,"9.00",9.0000000000
라아4415,"172.00",172.0000000000
라아4416,"8.00",8.0000000000
라아4417,"19.00",19.0000000000
라아4418,"34.00",34.0000000000
라아4419,"55.00",55.0000000000
라아4420,,0.0000000000
라아4421,,0.0000000000
라아4422,"7.00",7.0000000000
라아4423,,0.0000000000
라아4424,,0.0000000000
라아4425,,0.0000000000
라아4426,,0.0000000000
라아4427,,0.0000000000
라아4428,,0.0000000000
라아4429,,0.0000000000
라아4430,,0.0000000000
라아4431,,0.0000000000
라아4432,,0.0000000000
라아4500,,0.0000000000
라아4501,,0.0000000000
라아4502,,0.0000000000
라아4503,,0.0000000000
라아4504,,0.0000000000
라아4505,,0.0000000000
라아4506,"48.00",48.0000000000
라아4507,"52.00",52.0000000000
라아4508,"102.00",102.0000000000
라아4509,"184.00",184.0000000000
라아4510,"115.00",115.0000000000
라아4511,"23.00",23.0000000000
라아4512,,0.0000000000
라아4513,,0.0000000000
라아4514,"7.00",7.0000000000
라아4515,"81.00",81.0000000000
라아4516,"66.00",66.0000000000
라아4517,"81.00",81.0000000000
라아4518,"5.00",5.0000000000
라아4519,"12.00",12.0000000000
라아4520,"30.00",30.0000000000
라아4521,"6.00",6.0000000000
라아4522,"12.00",12.0000000000
라아4523,"1.00",1.0000000000
라아4524,,0.0000000000
라아4525,,0.0000000000
라아4526,,0.0000000000
라아4527,,0.0000000000
라아4528,,0.0000000000
라아4529,,0.0000000000
라아4530,,0.0000000000
라아4531,,0.0000000000
라아4532,,0.0000000000
라아4600,,0.0000000000
라아4601,,0.0000000000
라아4602,,0.0000000000
라아4603,,0.0000000000
라아4604,,0.0000000000
라아4605,,0.0000000000
라아4606,"23.00",23.0000000000
라아4607,"15.00",15.0000000000
라아4608,"25.00",25.0000000000
라아4609,"58.00",58.0000000000
라아4610,"39.00",39.0000000000
라아4611,"219.00",219.0000000000
라아4612,"342.00",342.0000000000
라아4613,"2.00",2.0000000000
라아4614,"8.00",8.0000000000
라아4615,"3.00",3.0000000000
라아4616,,0.0000000000
라아4617,,0.0000000000
라아4618,"1.00",1.0000000000
라아4619,"18.00",18.0000000000
라아4620,"118.00",118.0000000000
라아4621,"145.00",145.0000000000
라아4622,"10.00",10.0000000000
라아4623,"7.00",7.0000000000
라아4624,,0.0000000000
라아4625,,0.0000000000
라아4626,,0.0000000000
라아4627,,0.0000000000
라아4628,,0.0000000000
라아4629,,0.0000000000
라아4630,,0.0000000000
라아4631,,0.0000000000
라아4632,,0.0000000000
라아4633,,0.0000000000
라아4634,,0.0000000000
라아4635,,0.0000000000
라아4700,,0.0000000000
라아4701,,0.0000000000
라아4702,,0.0000000000
라아4703,,0.0000000000
라아4704,"3.00",3.0000000000
라아4705,"3.00",3.0000000000
라아4706,"1.00",1.0000000000
라아4707,,0.0000000000
라아4708,,0.0000000000
라아4709,"16.00",16.0000000000
라아4710,"37.00",37.0000000000
라아4711,"153.00",153.0000000000
라아4712,"64.00",64.0000000000
라아4713,"200.00",200.0000000000
라아4714,"70.00",70.0000000000
라아4715,"88.00",88.0000000000
라아4716,"55.00",55.0000000000
라아4717,"81.00",81.0000000000
라아4718,"76.00",76.0000000000
라아4719,"65.00",65.0000000000
라아4720,"209.00",209.0000000000
라아4721,"59.00",59.0000000000
라아4722,"136.00",136.0000000000
라아4723,"191.00",191.0000000000
라아4724,"104.00",104.0000000000
라아4725,"2.00",2.0000000000
라아4726,,0.0000000000
라아4727,,0.0000000000
라아4728,,0.0000000000
라아4729,,0.0000000000
라아4730,,0.0000000000
라아4731,,0.0000000000
라아4732,,0.0000000000
라아4733,,0.0000000000
라아4734,,0.0000000000
라아4735,,0.0000000000
라아4736,,0.0000000000
라아4737,,0.0000000000
라아4800,"12.00",12.0000000000
라아4801,"5.00",5.0000000000
라아4802,,0.0000000000
라아4803,,0.0000000000
라아4804,"12.00",12.0000000000
라아4805,"20.00",20.0000000000
라아4806,"14.00",14.0000000000
라아4807,,0.0000000000
라아4808,,0.0000000000
라아4809,"44.00",44.0000000000
라아4810,"35.00",35.0000000000
라아4811,"12.00",12.0000000000
라아4812,"3.00",3.0000000000
라아4813,"9.00",9.0000000000
라아4814,"60.00",60.0000000000
라아4815,"3.00",3.0000000000
라아4816,"31.00",31.0000000000
라아4817,"57.00",57.0000000000
라아4818,"61.00",61.0000000000
라아4819,"24.00",24.0000000000
라아4820,"20.00",20.0000000000
라아4821,"14.00",14.0000000000
라아4822,"3.00",3.0000000000
라아4823,"30.00",30.0000000000
라아4824,"117.00",117.0000000000
라아4825,,0.0000000000
라아4826,,0.0000000000
라아4827,,0.0000000000
라아4828,,0.0000000000
라아4829,,0.0000000000
라아4830,,0.0000000000
라아4831,,0.0000000000
라아4832,,0.0000000000
라아4833,,0.0000000000
라아4836,,0.0000000000
라아4900,,0.0000000000
라아4901,,0.0000000000
라아4902,"2.00",2.0000000000
라아4903,"14.00",14.0000000000
라아4904,,0.0000000000
라아4905,,0.0000000000
라아4906,"1.00",1.0000000000
라아4907,"2.00",2.0000000000
라아4908,,0.0000000000
라아4909,"6.00",6.0000000000
라아4910,"5.00",5.0000000000
라아4911,"2.00",2.0000000000
라아4912,"1.00",1.0000000000
라아4913,"1.00",1.0000000000
라아4914,"2.00",2.0000000000
라아4915,"21.00",21.0000000000
라아4916,,0.0000000000
라아4917,,0.0000000000
라아4918,"1.00",1.0000000000
라아4919,"8.00",8.0000000000
라아4920,"18.00",18.0000000000
라아4921,"13.00",13.0000000000
라아4922,"10.00",10.0000000000
라아4923,"123.00",123.0000000000
라아4924,"32.00",32.0000000000
라아4925,"12.00",12.0000000000
라아4926,,0.0000000000
라아4927,,0.0000000000
라아4928,,0.0000000000
라아4929,,0.0000000000
라아4930,,0.0000000000
라아4931,,0.0000000000
라아4932,,0.0000000000
라아4933,,0.0000000000
라아5000,,0.0000000000
라아5001,,0.0000000000
라아5002,,0.0000000000
라아5003,"46.00",46.0000000000
라아5004,"4.00",4.0000000000
라아5005,"7.00",7.0000000000
라아5006,"20.00",20.0000000000
라아5007,"3.00",3.0000000000
라아5008,,0.0000000000
라아5009,,0.0000000000
라아5010,,0.0000000000
라아5011,,0.0000000000
라아5012,"2.00",2.0000000000
라아5013,,0.0000000000
라아5014,,0.0000000000
라아5015,"2.00",2.0000000000
라아5016,,0.0000000000
라아5017,,0.0000000000
라아5018,,0.0000000000
라아5019,,0.0000000000
라아5020,"2.00",2.0000000000
라아5021,"13.00",13.0000000000
라아5022,"17.00",17.0000000000
라아5023,"18.00",18.0000000000
라아5024,"17.00",17.0000000000
라아5025,"2.00",2.0000000000
라아5026,"1.00",1.0000000000
라아5027,,0.0000000000
라아5028,,0.0000000000
라아5029,,0.0000000000
라아5030,,0.0000000000
라아5031,,0.0000000000
라아5032,,0.0000000000
라아5033,,0.0000000000
라아5100,,0.0000000000
라아5101,,0.0000000000
라아5102,"12.00",12.0000000000
라아5103,"8.00",8.0000000000
라아5104,"18.00",18.0000000000
라아5105,"4.00",4.0000000000
라아5106,,0.0000000000
라아5107,,0.0000000000
라아5108,,0.0000000000
라아5109,,0.0000000000
라아5110,,0.0000000000
라아5111,,0.0000000000
라아5112,,0.0000000000
라아5113,,0.0000000000
라아5114,,0.0000000000
라아5115,,0.0000000000
라아5116,"2.00",2.0000000000
라아5117,,0.0000000000
라아5118,,0.0000000000
라아5119,,0.0000000000
라아5120,,0.0000000000
라아5121,,0.0000000000
라아5122,,0.0000000000
라아5123,,0.0000000000
라아5124,"1.00",1.0000000000
라아5125,,0.0000000000
라아5126,,0.0000000000
라아5127,,0.0000000000
라아5128,,0.0000000000
라아5129,,0.0000000000
라아5130,,0.0000000000
라아5131,,0.0000000000
라아5132,,0.0000000000
라아5133,,0.0000000000
라아5134,,0.0000000000
라아5135,,0.0000000000
라아5200,"25.00",25.0000000000
라아5201,"6.00",6.0000000000
라아5202,"1.00",1.0000000000
라아5203,"5.00",5.0000000000
라아5204,"20.00",20.0000000000
라아5205,"4.00",4.0000000000
라아5206,,0.0000000000
라아5207,"1.00",1.0000000000
라아5208,,0.0000000000
라아5209,,0.0000000000
라아5210,,0.0000000000
라아5211,,0.0000000000
라아5212,,0.0000000000
라아5213,,0.0000000000
라아5214,,0.0000000000
라아5215,,0.0000000000
라아5216,"35.00",35.0000000000
라아5217,,0.0000000000
라아5218,,0.0000000000
라아5219,,0.0000000000
라아5220,,0.0000000000
라아5221,,0.0000000000
라아5222,,0.0000000000
라아5223,,0.0000000000
라아5224,,0.0000000000
라아5225,,0.0000000000
라아5226,,0.0000000000
라아5227,,0.0000000000
라아5228,,0.0000000000
라아5229,,0.0000000000
라아5230,,0.0000000000
라아5231,,0.0000000000
라아5232,,0.0000000000
라아5233,,0.0000000000
라아5234,,0.0000000000
라아5235,,0.0000000000
라아5236,,0.0000000000
라아5300,"30.00",30.0000000000
라아5301,"11.00",11.0000000000
라아5302,"44.00",44.0000000000
라아5303,,0.0000000000
라아5304,,0.0000000000
라아5305,,0.0000000000
라아5306,,0.0000000000
라아5307,"13.00",13.0000000000
라아5308,,0.0000000000
라아5309,,0.0000000000
라아5310,,0.0000000000
라아5311,,0.0000000000
라아5312,,0.0000000000
라아5313,,0.0000000000
라아5314,,0.0000000000
라아5315,,0.0000000000
라아5316,"50.00",50.0000000000
라아5317,"37.00",37.0000000000
라아5318,,0.0000000000
라아5319,,0.0000000000
라아5320,,0.0000000000
라아5321,,0.0000000000
라아5322,,0.0000000000
라아5323,,0.0000000000
라아5324,,0.0000000000
라아5325,,0.0000000000
라아5326,,0.0000000000
라아5327,,0.0000000000
라아5328,"5.00",5.0000000000
라아5329,"6.00",6.0000000000
라아5330,"2.00",2.0000000000
라아5331,,0.0000000000
라아5332,,0.0000000000
라아5333,"1.00",1.0000000000
라아5334,"8.00",8.0000000000
라아5335,,0.0000000000
라아5336,,0.0000000000
라아5337,,0.0000000000
라아5400,"10.00",10.0000000000
라아5401,"1.00",1.0000000000
라아5402,,0.0000000000
라아5403,,0.0000000000
라아5404,,0.0000000000
라아5405,,0.0000000000
라아5406,,0.0000000000
라아5407,,0.0000000000
라아5408,,0.0000000000
라아5409,,0.0000000000
라아5410,,0.0000000000
라아5411,,0.0000000000
라아5412,,0.0000000000
라아5413,,0.0000000000
라아5414,,0.0000000000
라아5415,,0.0000000000
라아5416,"22.00",22.0000000000
라아5417,"12.00",12.0000000000
라아5418,,0.0000000000
라아5419,,0.0000000000
라아5420,,0.0000000000
라아5421,,0.0000000000
라아5422,,0.0000000000
라아5423,,0.0000000000
라아5424,,0.0000000000
라아5425,,0.0000000000
라아5426,,0.0000000000
라아5427,,0.0000000000
라아5428,,0.0000000000
라아5429,"63.00",63.0000000000
라아5430,"13.00",13.0000000000
라아5431,"9.00",9.0000000000
라아5432,"9.00",9.0000000000
라아5433,"4.00",4.0000000000
라아5434,"16.00",16.0000000000
라아5435,,0.0000000000
라아5436,,0.0000000000
라아5437,,0.0000000000
라아5500,,0.0000000000
라아5501,"2.00",2.0000000000
라아5502,"4.00",4.0000000000
라아5503,"26.00",26.0000000000
라아5504,"18.00",18.0000000000
라아5505,"1.00",1.0000000000
라아5506,,0.0000000000
라아5507,,0.0000000000
라아5508,,0.0000000000
라아5509,,0.0000000000
라아5510,,0.0000000000
라아5511,,0.0000000000
라아5512,,0.0000000000
라아5513,,0.0000000000
라아5514,,0.0000000000
라아5515,"5.00",5.0000000000
라아5516,"3.00",3.0000000000
라아5517,,0.0000000000
라아5518,,0.0000000000
라아5519,,0.0000000000
라아5520,,0.0000000000
라아5521,,0.0000000000
라아5522,,0.0000000000
라아5523,,0.0000000000
라아5524,,0.0000000000
라아5525,,0.0000000000
라아5526,,0.0000000000
라아5527,,0.0000000000
라아5528,,0.0000000000
라아5529,"25.00",25.0000000000
라아5530,"87.00",87.0000000000
라아5531,"334.00",334.0000000000
라아5532,"371.00",371.0000000000
라아5533,"39.00",39.0000000000
라아5534,"7.00",7.0000000000
라아5535,"3.00",3.0000000000
라아5536,,0.0000000000
라아5600,,0.0000000000
라아5601,"32.00",32.0000000000
라아5602,,0.0000000000
라아5603,"8.00",8.0000000000
라아5604,"23.00",23.0000000000
라아5605,,0.0000000000
라아5606,,0.0000000000
라아5607,,0.0000000000
라아5608,,0.0000000000
라아5609,,0.0000000000
라아5610,,0.0000000000
라아5611,,0.0000000000
라아5612,,0.0000000000
라아5613,,0.0000000000
라아5614,,0.0000000000
라아5615,"23.00",23.0000000000
라아5616,"4.00",4.0000000000
라아5617,,0.0000000000
라아5618,,0.0000000000
라아5619,,0.0000000000
라아5620,,0.0000000000
라아5621,,0.0000000000
라아5622,,0.0000000000
라아5623,,0.0000000000
라아5624,,0.0000000000
라아5625,,0.0000000000
라아5626,,0.0000000000
라아5627,,0.0000000000
라아5628,,0.0000000000
라아5629,,0.0000000000
라아5630,,0.0000000000
라아5631,"79.00",79.0000000000
라아5632,"97.00",97.0000000000
라아5633,"4.00",4.0000000000
라아5634,"1.00",1.0000000000
라아5635,,0.0000000000
라아5636,,0.0000000000
라아5638,,0.0000000000
라아5700,,0.0000000000
라아5701,"9.00",9.0000000000
라아5702,,0.0000000000
라아5703,"4.00",4.0000000000
라아5704,"14.00",14.0000000000
라아5705,,0.0000000000
라아5706,,0.0000000000
라아5707,"18.00",18.0000000000
라아5708,,0.0000000000
라아5709,,0.0000000000
라아5710,,0.0000000000
라아5711,,0.0000000000
라아5712,,0.0000000000
라아5713,,0.0000000000
라아5714,"12.00",12.0000000000
라아5715,"12.00",12.0000000000
라아5716,,0.0000000000
라아5717,,0.0000000000
라아5718,"8.00",8.0000000000
라아5719,,0.0000000000
라아5720,,0.0000000000
라아5721,,0.0000000000
라아5722,,0.0000000000
라아5723,,0.0000000000
라아5724,,0.0000000000
라아5725,,0.0000000000
라아5726,,0.0000000000
라아5727,,0.0000000000
라아5728,,0.0000000000
라아5729,,0.0000000000
라아5730,,0.0000000000
라아5731,"3.00",3.0000000000
라아5732,,0.0000000000
라아5733,,0.0000000000
라아5734,,0.0000000000
라아5735,,0.0000000000
라아5736,,0.0000000000
라아5738,,0.0000000000
라아5800,"1.00",1.0000000000
라아5801,,0.0000000000
라아5802,,0.0000000000
라아5803,,0.0000000000
라아5804,,0.0000000000
라아5805,"12.00",12.0000000000
라아5806,"99.00",99.0000000000
라아5807,"3345.00",3345.0000000000
라아5808,"49.00",49.0000000000
라아5809,,0.0000000000
라아5810,,0.0000000000
라아5811,,0.0000000000
라아5812,"4.00",4.0000000000
라아5813,"15.00",15.0000000000
라아5814,"5.00",5.0000000000
라아5815,,0.0000000000
라아5816,"1.00",1.0000000000
라아5817,"9.00",9.0000000000
라아5818,"7.00",7.0000000000
라아5819,,0.0000000000
라아5820,,0.0000000000
라아5821,,0.0000000000
라아5822,,0.0000000000
라아5823,"3.00",3.0000000000
라아5824,"2.00",2.0000000000
라아5825,"2.00",2.0000000000
라아5826,,0.0000000000
라아5827,,0.0000000000
라아5828,,0.0000000000
라아5829,,0.0000000000
라아5830,,0.0000000000
라아5831,,0.0000000000
라아5832,,0.0000000000
라아5833,,0.0000000000
라아5834,,0.0000000000
라아5835,,0.0000000000
라아5836,,0.0000000000
라아5837,,0.0000000000
라아5838,,0.0000000000
라아5839,,0.0000000000
라아5900,"2.00",2.0000000000
라아5901,"22.00",22.0000000000
라아5902,"4.00",4.0000000000
라아5903,,0.0000000000
라아5904,,0.0000000000
라아5905,"18.00",18.0000000000
라아5906,"7.00",7.0000000000
라아5907,"1308.00",1308.0000000000
라아5908,"2604.00",2604.0000000000
라아5909,"25.00",25.0000000000
라아5910,"95.00",95.0000000000
라아5911,,0.0000000000
라아5912,"68.00",68.0000000000
라아5913,"9.00",9.0000000000
라아5914,,0.0000000000
라아5915,,0.0000000000
라아5916,"5.00",5.0000000000
라아5917,"2.00",2.0000000000
라아5918,,0.0000000000
라아5919,,0.0000000000
라아5920,,0.0000000000
라아5921,,0.0000000000
라아5922,,0.0000000000
라아5923,"2.00",2.0000000000
라아5924,,0.0000000000
라아5925,,0.0000000000
라아5926,"3.00",3.0000000000
라아5927,"7.00",7.0000000000
라아5928,,0.0000000000
라아5929,,0.0000000000
라아5930,,0.0000000000
라아5931,,0.0000000000
라아5932,,0.0000000000
라아5933,,0.0000000000
라아5934,,0.0000000000
라아5935,,0.0000000000
라아5936,,0.0000000000
라아5937,,0.0000000000
라아5938,,0.0000000000
라아5939,,0.0000000000
라아6000,,0.0000000000
라아6001,"26.00",26.0000000000
라아6002,"1.00",1.0000000000
라아6003,"1.00",1.0000000000
라아6004,,0.0000000000
라아6005,,0.0000000000
라아6006,,0.0000000000
라아6007,"17.00",17.0000000000
라아6008,"428.00",428.0000000000
라아6009,"136.00",136.0000000000
라아6010,"15.00",15.0000000000
라아6011,"80.00",80.0000000000
라아6012,"259.00",259.0000000000
라아6013,"17.00",17.0000000000
라아6014,"65.00",65.0000000000
라아6015,"53.00",53.0000000000
라아6016,"40.00",40.0000000000
라아6017,"4.00",4.0000000000
라아6018,"9.00",9.0000000000
라아6019,"39.00",39.0000000000
라아6020,"5.00",5.0000000000
라아6021,"2.00",2.0000000000
라아6022,"16.00",16.0000000000
라아6023,"1.00",1.0000000000
라아6024,"7.00",7.0000000000
라아6025,"1.00",1.0000000000
라아6026,,0.0000000000
라아6027,"1.00",1.0000000000
라아6028,"3.00",3.0000000000
라아6029,"2.00",2.0000000000
라아6030,,0.0000000000
라아6031,,0.0000000000
